"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"39","ENSG00000006695",255.45680629994,-0.278196391374967,0.0856912774584303,-3.2464960218375,0.00116835080903587,0.0101481170582664,"COX10"
"40","ENSG00000006744",1633.37702371675,-0.18512563173606,0.0613693548899254,-3.01658102921416,0.00255642882318579,0.0179030156457588,"ELAC2"
"41","ENSG00000006747",190.139625791079,1.14667182754998,0.420241648559857,2.72860110719525,0.0063603588886988,0.034597131135508,"SCIN"
"42","ENSG00000007001",131.819505865724,0.433994919444232,0.123195463233117,3.52281576004957,0.000426988072634134,0.00487425321545557,"UPP2"
"43","ENSG00000007129",17.5804031995058,0.902308471776798,0.293493403643028,3.07437394018662,0.00210944847712859,0.0155836901385756,"CEACAM21"
"44","ENSG00000007174",278.418954987443,-0.531511449372023,0.177471082974435,-2.99491861132435,0.00274518080473925,0.0188873850255235,"DNAH9"
"45","ENSG00000007237",15408.6670247933,-0.58582374808933,0.122605510048495,-4.77811925302227,1.76942434158643e-06,7.33375506327288e-05,"GAS7"
"46","ENSG00000007255",331.752092579762,-0.393286104799901,0.141625516648067,-2.77694383122499,0.00548726607189298,0.031122419316046,"TRAPPC6A"
"47","ENSG00000007541",2149.02965942922,-0.282885269568038,0.0940244383649774,-3.00863556844609,0.00262423691804166,0.0182075419430412,"PIGQ"
"48","ENSG00000007923",853.716580705209,-0.301478304905283,0.115858478335777,-2.60212553484044,0.00926479320137271,0.0454192407545899,"DNAJC11"
"49","ENSG00000007933",36.0671911979794,0.747776500427253,0.251784106109247,2.96991145303985,0.00297885598341316,0.0200324029709362,"FMO3"
"50","ENSG00000007952",55.6117351236164,0.637493532019561,0.190037187767343,3.35457254187547,0.000794877087413208,0.00773412636446475,"NOX1"
"51","ENSG00000008196",1.62252417255561,2.64239827834046,0.626187762071149,4.21981782205482,2.44499814314103e-05,0.000557929096197862,"TFAP2B"
"52","ENSG00000008324",673.964636849759,0.332933239063415,0.123120404036357,2.70412724575775,0.00684840583687942,0.0365488261815304,"SS18L2"
"53","ENSG00000008382",671.709257583457,-0.34018826341235,0.104372098845586,-3.25937934730665,0.00111656261153765,0.00982821463425971,"MPND"
"54","ENSG00000008405",657.087351345193,0.43379271926958,0.135033440810949,3.21248363860404,0.00131592643609141,0.0110559596022122,"CRY1"
"55","ENSG00000008441",6887.22768492434,-0.341281969015371,0.112122384469382,-3.04383438356653,0.00233583692942706,0.0167492656455263,"NFIX"
"56","ENSG00000008710",15135.3581810898,-0.657100234543118,0.164569041362447,-3.99285448285453,6.52826342997202e-05,0.00118473927721832,"PKD1"
"57","ENSG00000008735",9993.06647970586,-0.34276860576064,0.113748439790867,-3.01339171236846,0.00258345221044873,0.0180034653687315,"MAPK8IP2"
"58","ENSG00000008853",4136.47801206435,-0.456910908631225,0.147011104571966,-3.1080026910998,0.00188356352946152,0.0143860133175641,"RHOBTB2"
"59","ENSG00000009709",134.73560164016,-0.653827555137183,0.237417711425473,-2.7539122974927,0.00588875460108259,0.0327903234766164,"PAX7"
"60","ENSG00000009724",139.337919078311,-0.724498358603672,0.260781433394465,-2.77818228534612,0.00546639425010538,0.0310262315923156,"MASP2"
"61","ENSG00000009790",47.2308816488683,0.706625132516632,0.206613123316206,3.42003993345184,0.000626119437955517,0.00646074283784122,"TRAF3IP3"
"62","ENSG00000010282",3170.07185582799,-0.832096510517858,0.238292067280476,-3.49191863587493,0.000479564306025578,0.00532743241999574,"HHATL"
"63","ENSG00000010318",182.442895307719,-0.498960451192848,0.143908107236472,-3.4672157168529,0.000525879675996311,0.00570298638920272,"PHF7"
"64","ENSG00000010379",303.700241620113,1.21468550681951,0.222829644591963,5.4511845093313,5.00354238071804e-08,4.28272554732724e-06,"SLC6A13"
"65","ENSG00000010610",393.524954505087,0.698166926203724,0.19702074189273,3.54362144562347,0.000394671490267877,0.00458023952861526,"CD4"
"66","ENSG00000010671",78.3891852716041,0.654837569408316,0.218828718152316,2.99246632223343,0.0027673319796794,0.0189988311081862,"BTK"
"67","ENSG00000010704",94.5530418840454,0.53033950230718,0.207383928921578,2.55728351307168,0.0105493198797546,0.0497933247652055,"HFE"
"68","ENSG00000010810",4654.82387974543,0.187734549485001,0.0681318936728497,2.75545767722896,0.00586100866016465,0.0326765494055598,"FYN"
"69","ENSG00000010932",6.4817638769045,0.994581902028644,0.355372935087661,2.79869906745517,0.0051308931474329,0.0298041533139944,"FMO1"
"70","ENSG00000011028",420.778006214821,0.798834798338764,0.239348279209059,3.33754143116701,0.000845231194367195,0.008100265428424,"MRC2"
"71","ENSG00000011052",46.4665494086681,0.585519625620423,0.173799036901353,3.36894631903374,0.000754561229588901,0.00743249465124164,"NME1-NME2"
"72","ENSG00000011198",200.363030671866,0.43123359834766,0.140010338848643,3.08001253260189,0.00206991884776414,0.0153781134216996,"ABHD5"
"73","ENSG00000011304",1512.24055977676,0.410764198208435,0.117613948005632,3.4924786147708,0.000478559914138028,0.00532147428406766,"PTBP1"
"74","ENSG00000011422",106.371738694453,0.601505144192859,0.227768108642728,2.64086639599034,0.00826943225462957,0.0417583898210725,"PLAUR"
"75","ENSG00000011465",1887.99342039352,1.69987165436655,0.234978692386733,7.23415232717725,4.68445756030996e-13,1.93797744254305e-10,"DCN"
"76","ENSG00000011478",346.263950137676,-0.346837325237869,0.0927643022990421,-3.7389094365177,0.000184820288424916,0.00259181642493474,"QPCTL"
"77","ENSG00000011485",2272.54486953648,-0.185353901569329,0.0721357977279539,-2.56951343725837,0.0101841442100935,0.0486348400285354,"PPP5C"
"78","ENSG00000011600",268.4887302722,0.87665541422423,0.257111801481861,3.40962728731874,0.000650517137257869,0.00664497158040274,"TYROBP"
"79","ENSG00000012171",3920.17784032296,-0.892347255473976,0.27486270307537,-3.24651997338935,0.00116825250255499,0.0101481170582664,"SEMA3B"
"80","ENSG00000012174",652.268275533446,-0.344735278690531,0.116351620610807,-2.962874748807,0.00304780559113002,0.0203551500465904,"MBTPS2"
"81","ENSG00000012232",2631.31989301225,-0.25681161196272,0.0806326971843531,-3.18495623897541,0.00144775899327911,0.011860262526533,"EXTL3"
"82","ENSG00000013275",1667.72616250042,-0.17223382774412,0.063154741018525,-2.72717178419905,0.0063879773143843,0.0347135522265496,"PSMC4"
"83","ENSG00000013374",1601.17647492412,0.221787572302417,0.042321308785502,5.24056506443379,1.60085629297267e-07,1.08373119954574e-05,"NUB1"
"84","ENSG00000013523",1273.57912978575,-0.223845492991814,0.0818409276987974,-2.73512897868951,0.00623558377488352,0.0341010872780656,"ANGEL1"
"85","ENSG00000013588",51.5509760607341,2.07496612571591,0.571925462290579,3.62803592867785,0.000285585525660484,0.00358023605120944,"GPRC5A"
"86","ENSG00000014919",1047.07045927591,-0.229737732519285,0.0640631389520724,-3.58611420353845,0.000335642014152949,0.00402482157604771,"COX15"
"87","ENSG00000015171",4914.74202053811,0.20884065777004,0.0577278078168984,3.61767864860627,0.000297257146374102,0.0036892914722208,"ZMYND11"
"88","ENSG00000015520",15.6829566476983,1.14690491247686,0.448722779002198,2.55593200556293,0.0105903810689176,0.0499343843561881,"NPC1L1"
"89","ENSG00000015676",7218.88096969781,-0.242240910743785,0.0870871535771511,-2.78159178241119,0.0054093032769047,0.0308117886807881,"NUDCD3"
"90","ENSG00000018408",786.639287403467,0.928191946254079,0.195970815109602,4.7363784537762,2.17571127449068e-06,8.54224778068925e-05,"WWTR1"
"91","ENSG00000018610",652.300681407972,-0.313657064099643,0.0719899828034506,-4.35695428565387,1.31884799607186e-05,0.000352428997993365,"CXorf56"
"92","ENSG00000018869",180.81905784605,0.278964345532423,0.0738535072800672,3.7772660474273,0.00015855933005428,0.00229566781167376,"ZNF582"
"93","ENSG00000019144",5650.97121854269,-0.719967157752847,0.265518197499202,-2.71155485587767,0.00669684591682355,0.0359490572452485,"PHLDB1"
"94","ENSG00000019169",62.0930338161218,3.02237513724894,0.565020158080073,5.3491456791894,8.83703886507824e-08,6.64711946955717e-06,"MARCO"
"95","ENSG00000019549",71.0694685917344,0.76844141314646,0.211159967977353,3.63914344421986,0.000273546402532149,0.00346567909702923,"SNAI2"
"96","ENSG00000019991",314.077553835468,0.835684601887665,0.281658263535115,2.96701609744703,0.00300705214898182,0.0201529653102432,"HGF"
"97","ENSG00000020256",383.201748178356,-0.259188170492956,0.0799637334073898,-3.2413215272538,0.00118976907592983,0.0102662963137398,"ZFP64"
"98","ENSG00000021355",483.149645632132,0.48123940118459,0.186965344673206,2.57394974467456,0.010054487637026,0.0481804491229432,"SERPINB1"
"99","ENSG00000021645",3795.79493969184,-0.497437846072682,0.176348394744697,-2.82076764459825,0.00479088900196215,0.0283594224440473,"NRXN3"
"100","ENSG00000021762",779.43009982866,-0.324745663457475,0.098226412578111,-3.30609308569864,0.000946066525152014,0.0087299158083007,"OSBPL5"
"101","ENSG00000021826",188.854426511583,-0.445705098489433,0.146817331288207,-3.03577986725899,0.00239914453590093,0.0170690729082888,"CPS1"
"102","ENSG00000022840",4746.02063712539,-0.129949928185587,0.0461580461842529,-2.81532558087177,0.00487278396492137,0.0286770268114709,"RNF10"
"103","ENSG00000022976",225.120921775088,-0.463865816014817,0.0967227756736483,-4.79582820885894,1.62004077223363e-06,6.8544906916097e-05,"ZNF839"
"104","ENSG00000023445",161.58688651678,0.878187130296755,0.186263719282791,4.71475139484071,2.42006043951926e-06,9.35365920741527e-05,"BIRC3"
"105","ENSG00000023608",164.776686249671,0.280060967077986,0.0972473977253298,2.87988135033704,0.0039782485474361,0.0247923127673378,"SNAPC1"
"106","ENSG00000023697",399.167559877952,0.327212222320485,0.10584424683812,3.09145024028495,0.00199181362944756,0.0149519880651406,"DERA"
"107","ENSG00000025156",885.167207755124,0.244404939853692,0.0756136100457242,3.23228767553749,0.00122803359075844,0.010503166316058,"HSF2"
"108","ENSG00000025770",1448.28573087778,-0.2947838724754,0.0810153985296524,-3.63861534751948,0.000274107852042747,0.00346747984973667,"NCAPH2"
"109","ENSG00000026025",8356.80501363611,1.07698335583839,0.251112553479771,4.28884713613154,1.79602925366309e-05,0.000440915313481686,"VIM"
"110","ENSG00000026036",271.824244109095,-0.485465860246148,0.165270736115157,-2.93739757961679,0.0033097947906809,0.0216454378289846,"RTEL1-TNFRSF6B"
"111","ENSG00000026103",248.608932279414,0.574382182517657,0.224547706965195,2.55795167218825,0.0105290723819847,0.0497397921365064,"FAS"
"112","ENSG00000026297",1439.93664582593,0.557508546028253,0.165132130838426,3.37613608688758,0.00073511548864539,0.00727302037924624,"RNASET2"
"113","ENSG00000026559",395.910697352072,0.495883757243941,0.192416465361805,2.57713785725936,0.00996222101490898,0.0478409323888793,"KCNG1"
"114","ENSG00000026652",2543.22437672575,-0.458563747080259,0.146494984825828,-3.13023512460482,0.00174666438292484,0.0135615047033228,"AGPAT4"
"115","ENSG00000026751",4.68409047695834,1.87882117997057,0.509532700009612,3.68734171513454,0.000226608961746866,0.00300441792606824,"SLAMF7"
"116","ENSG00000027075",307.73663718002,0.517505414139999,0.18274632810288,2.83182387034699,0.00462833352357534,0.0276832586122284,"PRKCH"
"117","ENSG00000027644",27.7399553081414,2.52554643091999,0.543557242529751,4.64633019912665,3.37892009111976e-06,0.000120776119736985,"INSRR"
"118","ENSG00000027697",1630.79758035678,0.579755415412017,0.117151140507567,4.94878165846426,7.46794633990525e-07,3.74067087967451e-05,"IFNGR1"
"119","ENSG00000027847",586.033833076023,-0.292916205017245,0.0796808432152186,-3.67611828888502,0.000236809751466715,0.00310830190820589,"B4GALT7"
"120","ENSG00000028137",411.398438195876,0.733518562283076,0.236009778248398,3.10800072660996,0.00188357604986011,0.0143860133175641,"TNFRSF1B"
"121","ENSG00000028277",363.610992192051,-0.455821743759684,0.147283175603819,-3.09486634770702,0.0019690160196145,0.014810713090299,"POU2F2"
"122","ENSG00000028310",1199.40989746193,-0.509707892763646,0.081287205472817,-6.27045658414345,3.59990918970351e-10,7.18053315160504e-08,"BRD9"
"123","ENSG00000030066",622.887987564903,0.297934903270331,0.114277188158762,2.60712490454716,0.00913060470133156,0.0448993416305849,"NUP160"
"124","ENSG00000030110",280.604797626018,-0.224273725425639,0.0763646012249269,-2.93688072520743,0.00331531588871719,0.02166252031411,"BAK1"
"125","ENSG00000030419",306.502297674227,0.62862818882296,0.22201167053806,2.83150965577367,0.00463288347453482,0.0276836922605929,"IKZF2"
"126","ENSG00000030582",1375.26732916005,0.308046328743453,0.111954326298344,2.75153572826252,0.00593165489497379,0.032947083628472,"GRN"
"127","ENSG00000031081",799.479331707532,0.517875724649269,0.179825382521394,2.87988112349856,0.00397825140963142,0.0247923127673378,"ARHGAP31"
"128","ENSG00000033011",341.878358875229,-0.188889864397633,0.0729406402502346,-2.589638146164,0.00960768645173734,0.0466396600025667,"ALG1"
"129","ENSG00000033327",2530.40914369239,-0.634434371873288,0.208498208923867,-3.0428768436325,0.00234328213065459,0.0167724101023553,"GAB2"
"130","ENSG00000033627",10817.9106124631,-0.289101340152253,0.0940353659472372,-3.07438948357437,0.00210933856427691,0.0155836901385756,"ATP6V0A1"
"131","ENSG00000033867",400.499592919413,0.44115035434555,0.138377659222858,3.18801717577167,0.0014325202704424,0.0117931107046826,"SLC4A7"
"132","ENSG00000034677",2301.65300259653,0.374786938433951,0.109544671215986,3.42131601906034,0.000623188732928167,0.00643942474265275,"RNF19A"
"133","ENSG00000035664",435.403648581206,-0.575987170433446,0.205247980415646,-2.80629884526522,0.00501141909280585,0.0292463695228011,"DAPK2"
"134","ENSG00000035720",3.92120822832811,0.757030305268887,0.286638818270109,2.64105995774624,0.00826470917042504,0.0417534153928755,"STAP1"
"135","ENSG00000037042",3828.20683625062,-0.519216505896048,0.0887205658839038,-5.85226774337163,4.84915153448109e-09,6.33509036726945e-07,"TUBG2"
"136","ENSG00000037757",949.630721361324,-0.285922552050621,0.0907289400761502,-3.15139305948733,0.0016249365479437,0.0128544909635489,"MRI1"
"137","ENSG00000038210",255.251352382877,0.310357477389902,0.108949651674502,2.84863212153376,0.00439076182052701,0.026616578513678,"PI4K2B"
"138","ENSG00000038427",1660.5988721773,0.603945626764435,0.166182838283769,3.63422380434469,0.000278818760502838,0.00351716121415925,"VCAN"
"139","ENSG00000038945",101.880296993129,1.04635641136979,0.344342727404824,3.03870628909681,0.00237596373093109,0.0169365123640716,"MSR1"
"140","ENSG00000039650",694.948785611228,-0.336949800969857,0.103223215789218,-3.26428312074591,0.00109741444280563,0.00971371449770523,"PNKP"
"141","ENSG00000041982",337.83252974837,-0.989053090193104,0.379163178642519,-2.60851566266038,0.0090935850058364,0.0447863071054641,"TNC"
"142","ENSG00000042062",161.465877676189,1.10647657735424,0.197437111015991,5.60419756782513,2.09221954852427e-08,2.17396207972243e-06,"RIPOR3"
"143","ENSG00000042429",696.232600332079,0.187344137852215,0.067868646646866,2.7603930107374,0.00577318641940098,0.032283600653171,"MED17"
"144","ENSG00000042445",1184.25074256972,-0.460229069689602,0.099715375583182,-4.61542733001774,3.92287291891781e-06,0.00013581090877442,"RETSAT"
"145","ENSG00000042980",244.650173063074,1.17863106185013,0.241331734978323,4.88386271269296,1.04027518507504e-06,4.93412900946419e-05,"ADAM28"
"146","ENSG00000043355",784.163842079806,0.782105908696237,0.300140973518775,2.60579520192471,0.00916612494129015,0.0450046661952576,"ZIC2"
"147","ENSG00000046604",37.8226703350872,2.10789302907661,0.405814146367427,5.19423250260012,2.05566108187384e-07,1.34672928355019e-05,"DSG2"
"148","ENSG00000046647",442.731561405857,-0.323701583195324,0.108467581496889,-2.9843164079823,0.00284212703702104,0.0193517580027583,"GEMIN8"
"149","ENSG00000047056",1447.16784997304,-0.265669234973965,0.101148366890104,-2.62653014717093,0.00862603509901815,0.0430146482393003,"WDR37"
"150","ENSG00000047617",83.4128360028624,1.02982273356991,0.203682124569048,5.05602902438699,4.2807621251767e-07,2.39240803621258e-05,"ANO2"
"151","ENSG00000047648",191.051001503238,0.569582342587153,0.169096116480321,3.36839399060615,0.000756074665221545,0.00744084053790718,"ARHGAP6"
"152","ENSG00000047662",120.942521654191,-0.505845819191081,0.14473995402151,-3.49485960950288,0.000474311171897399,0.00528748082843707,"FAM184B"
"153","ENSG00000047849",16288.8269162685,-0.420433714693415,0.121185717887338,-3.46933386229785,0.000521750648542971,0.0056719754201703,"MAP4"
"154","ENSG00000049089",2428.76454178122,-0.767351736691668,0.252813703878433,-3.03524581507913,0.00240339714708196,0.017088444387591,"COL9A2"
"155","ENSG00000049239",980.946209331855,-0.380174282172679,0.143175438200119,-2.65530377941852,0.00792370169573824,0.0404144967768932,"H6PD"
"156","ENSG00000049449",1599.26525116169,0.744391204907336,0.159011172817699,4.68137673420445,2.84954719193307e-06,0.000104874603406565,"RCN1"
"157","ENSG00000049860",1172.14256987253,0.215459179075136,0.0824259955680715,2.61397120641629,0.0089496578514199,0.0442432742643772,"HEXB"
"158","ENSG00000050327",16.9043006348619,0.795068164235334,0.264915966109048,3.00120893396082,0.00268909985000699,0.0185989135136706,"ARHGEF5"
"159","ENSG00000050426",2039.84785815039,-0.215798103341689,0.0582457198482929,-3.70496070619023,0.000211423505242385,0.00285735094199327,"LETMD1"
"160","ENSG00000050438",3449.37797568747,-0.310052361522757,0.108465731554641,-2.85852828426797,0.00425611163925398,0.0260568742178498,"SLC4A8"
"161","ENSG00000050730",11.2608422275779,-2.33460091771174,0.413000789881904,-5.65277591449476,1.57877077076208e-08,1.72047507408902e-06,"TNIP3"
"162","ENSG00000051009",1034.75249042995,-0.368144768138303,0.0640523127463207,-5.7475640199963,9.05383239469963e-09,1.07356882719712e-06,"FAM160A2"
"163","ENSG00000051108",2407.30945396639,0.568562401851947,0.0901670832945618,6.30565369398212,2.8698006085065e-10,5.82830414491228e-08,"HERPUD1"
"164","ENSG00000051523",392.353532752068,0.666491632223812,0.241641591917493,2.75818259156057,0.00581237215756653,0.0324602668720709,"CYBA"
"165","ENSG00000051620",558.714090153877,0.647298457440936,0.148433882461655,4.36085378018831,1.29555924934202e-05,0.000347452504565434,"HEBP2"
"166","ENSG00000052749",1103.15560495959,-0.358540182850004,0.100059371545777,-3.58327438310935,0.000339313851370051,0.00404929029893534,"RRP12"
"167","ENSG00000052795",1935.64097616672,0.298381132910164,0.0924661069662896,3.22692435855383,0.00125128533941596,0.0106612183381207,"FNIP2"
"168","ENSG00000052850",27.2473977349759,1.54923826461047,0.409073065763593,3.78719205508826,0.000152359334360232,0.00223487034117373,"ALX4"
"169","ENSG00000053254",1244.50331611517,0.414437181496038,0.0740347443910594,5.59787414550845,2.16996182634272e-08,2.24430311113409e-06,"FOXN3"
"170","ENSG00000053747",326.445881638621,0.481370436379688,0.157336895621357,3.05948858644155,0.00221715235648061,0.0161286823978433,"LAMA3"
"171","ENSG00000054219",63.1238047601431,0.775279189717552,0.196562784849899,3.94418094101372,8.0073183887556e-05,0.00137519906709718,"LY75"
"172","ENSG00000054523",15132.5305125036,-0.245994740576638,0.090260009524415,-2.72540122555712,0.00642233895441981,0.0348578844124729,"KIF1B"
"173","ENSG00000054598",477.050079641716,1.74221136199913,0.258671938043308,6.7352159464141,1.63686645790684e-11,4.74903852852451e-09,"FOXC1"
"174","ENSG00000054654",970.820630085686,0.536052864546606,0.158504007135289,3.38195149911299,0.00071972850702765,0.00714522160625349,"SYNE2"
"175","ENSG00000054690",7147.5923164905,-0.925462529182786,0.288051700784547,-3.21283480244055,0.00131431862779197,0.0110507633213672,"PLEKHH1"
"176","ENSG00000054793",12100.1058122096,-0.264714630916227,0.100593240608536,-2.63153497506236,0.0085000117729301,0.0426049501923398,"ATP9A"
"177","ENSG00000054965",7753.58189479895,-0.27977971994247,0.0709532448087075,-3.94315609803,8.04162758627542e-05,0.00137792463709328,"FAM168A"
"178","ENSG00000055118",919.089375856506,-0.383539481508207,0.133325244092617,-2.87672063995453,0.00401831163722049,0.0249705374062603,"KCNH2"
"179","ENSG00000055147",417.620258505588,0.224273305705075,0.0616334345924925,3.6388253743755,0.000273884431368802,0.00346661654208444,"FAM114A2"
"180","ENSG00000055208",2061.14295793244,0.476927032894489,0.100234617315883,4.7581069860474,1.95416923859909e-06,7.83772725140101e-05,"TAB2"
"181","ENSG00000055211",1260.6450026658,0.361979532936105,0.0914749457877068,3.9571440006773,7.58512091269723e-05,0.00132280719117608,"GINM1"
"182","ENSG00000055732",18.5148368653919,1.11715039363633,0.374992598938219,2.97912651289523,0.00289071397994311,0.0195751895459015,"MCOLN3"
"183","ENSG00000055813",343.149835623774,-0.767018595666643,0.29157422228809,-2.63061182037139,0.00852313255944157,0.0426921034479652,"CCDC85A"
"184","ENSG00000055917",4622.01609074245,0.168656210448029,0.064303278429443,2.62282444328383,0.00872041942938795,0.0433691384800816,"PUM2"
"185","ENSG00000055955",49.7097802998936,-0.834151147646171,0.173349046698428,-4.81197424233506,1.49446618236339e-06,6.46612301705088e-05,"ITIH4"
"186","ENSG00000056097",5116.48125411823,0.376592428951724,0.0789747468319592,4.76851707740235,1.85586943385118e-06,7.56571590369258e-05,"ZFR"
"187","ENSG00000056291",20.5681492959909,-1.21877524527117,0.359694023447385,-3.38836668341099,0.000703101994660025,0.00704363164157173,"NPFFR2"
"188","ENSG00000056736",1289.88555802875,1.15269393545645,0.175410500426159,6.57140782710261,4.98417364902421e-11,1.25108358785619e-08,"IL17RB"
"189","ENSG00000057252",473.111966883075,0.364271357520811,0.107411314332406,3.39136858891325,0.000695445043951737,0.00698572045048643,"SOAT1"
"190","ENSG00000057294",235.707262050022,1.75639127007322,0.264918864988342,6.62992146727832,3.35865512517937e-11,9.15028725567161e-09,"PKP2"
"191","ENSG00000057593",54.9362166802085,-0.83384472978139,0.1998187757841,-4.17300489660861,3.00608478571115e-05,0.000657993305316466,"F7"
"192","ENSG00000058063",798.076116770082,0.363321546389628,0.119638489524835,3.03682826348463,0.0023908162746051,0.0170206614323384,"ATP11B"
"193","ENSG00000058335",4332.67065611199,-0.52056939225058,0.164640274592043,-3.16185935391862,0.00156765260384135,0.0125403848016056,"RASGRF1"
"194","ENSG00000058673",4604.17847649246,0.273717721722308,0.10252377256151,2.66979759799699,0.0075896982224321,0.0392189074438922,"ZC3H11A"
"195","ENSG00000058729",468.075918203006,0.263186065930587,0.05472319228696,4.80940630346416,1.51379231919638e-06,6.52859467390873e-05,"RIOK2"
