"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"13947","HAUS7",289.34996182731,-0.0431516977164393,0.125537897892926,0.670557981056474,0.819579598835655
"13948","BGN",1001.63980509891,0.0643503808291293,0.153424611980096,0.556384101125943,0.74677503082646
"13949","TREX2",10.3650145182946,0.0818744794833682,0.176811947144781,0.45650414615438,0.673676335129465
"13950","FAM58A",215.88333629828,0.118535317829235,0.143977546267974,0.272885022369137,0.513232668712444
"13951","PNCK",1007.1963235265,-0.130851012396773,0.172646578917071,0.243320881580435,0.482776288074097
"13952","DUSP9",87.9823913572304,0.0855406080579473,0.156628028361773,0.437125671311933,0.659058212049852
"13953","LOC105373383",20.0969018008304,0.0329894743365903,0.141454191026705,0.757502600399369,0.875199576017066
"13954","BCAP31",1256.53863275344,-0.195097243714922,0.108861358356428,0.0362659777727098,0.164204725673006
"13955","PLXNB3",2756.06569702863,0.205370153420255,0.21911552273795,0.0731965120130391,0.245279033905084
"13956","SRPK3",107.82215200928,0.405736928647384,0.237451304300325,0.00287534760453561,0.0400372787647024
"13957","ABCD1",134.98955892543,0.116861777268743,0.14625134654457,0.282195596131698,0.522431349962412
"13958","IDH3G",452.3042997767,-0.350715583926976,0.120802878367182,0.000448352427054273,0.0132441782807604
"13959","SSR4",328.201474696162,-0.151847682781802,0.102468308917654,0.0892335409177585,0.274560980443955
"13960","NAA10",392.506445050604,-0.0779329916022703,0.080284915533999,0.292249673212288,0.531890682344764
"13961","L1CAM",3422.83806466402,-0.100187598212914,0.1703121348778,0.366942567481626,0.5987939941181
"13962","AVPR2",18.9397214467557,0.187375433000767,0.240394849516636,0.0837261426516284,0.264802654686034
"13963","RENBP",181.112988498044,0.412727149204834,0.188477905597625,0.00113944197432341,0.0226110911039631
"13964","LCA10",22.1630639622299,0.0966744775147396,0.217306799799978,0.328604885034585,0.564474949011025
"13965","ARHGAP4",283.26412800401,-0.0683036503986601,0.154835002901118,0.533244302525497,0.731295451382208
"13966","MIR3202-2",0,0,0.274009855282615,NA,NA
"13967","MIR3202-1",0,0,0.274009855282615,NA,NA
"13968","IRAK1",1083.84419341565,0.149386526264203,0.128583244868298,0.147083411956364,0.363263509214756
"13969","MIR718",0,0,0.274009855282615,NA,NA
