"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"39","ENSG00000005189",101.837679269707,-0.399861855684938,0.128208030220925,-3.11885187687469,0.00181557208581517,0.00802725097367669,"REXO5"
"40","ENSG00000005194",1087.18001963225,-0.280780945784273,0.0829636037534834,-3.38438704541549,0.000713373643489052,0.00389280772080367,"CIAPIN1"
"41","ENSG00000005243",144.722365079679,0.516056698234801,0.153740184326719,3.35668062643992,0.00078884175649705,0.00420631656650797,"COPZ2"
"42","ENSG00000005339",2448.96422826662,0.258332857820636,0.0859786797882403,3.00461531227151,0.00265916938551791,0.0107902345108859,"CREBBP"
"43","ENSG00000005469",356.227637755182,-0.282163903848634,0.0763093489342303,-3.69763217468709,0.000217619913621671,0.00156878525380722,"CROT"
"44","ENSG00000005700",1348.35845005193,-0.416501169065551,0.0865342143860396,-4.8131386182983,1.48578154148386e-06,4.1587609499792e-05,"IBTK"
"45","ENSG00000005801",835.566763874075,-0.209561276181517,0.0732162627192803,-2.86222306900584,0.00420680711726997,0.0155821226436852,"ZNF195"
"46","ENSG00000005810",4825.19649591619,-0.725356090059262,0.130283204164993,-5.56753339548401,2.58370571673559e-08,2.59722232534629e-06,"MYCBP2"
"47","ENSG00000005844",84.8248690912361,0.821769899070531,0.222285544369762,3.69691111223838,0.000218238713019512,0.00157220211539239,"ITGAL"
"48","ENSG00000006025",1170.21749000489,0.604629882314415,0.122562757365779,4.93322682444182,8.08821352413852e-07,2.69354877683466e-05,"OSBPL7"
"49","ENSG00000006125",9473.11361261893,-0.30181949584008,0.0779357488334811,-3.87267076223201,0.000107649202780371,0.000937204145938331,"AP2B1"
"50","ENSG00000006128",471.23110585617,-1.39494819940639,0.294193019457074,-4.74160876413972,2.12027777636756e-06,5.21942372393887e-05,"TAC1"
"51","ENSG00000006194",938.323716035615,0.126073439038531,0.0417338657077579,3.02089051422559,0.00252032474657472,0.0103702503737686,"ZNF263"
"52","ENSG00000006283",1161.2660607254,-0.493809779946603,0.20737518106359,-2.38123857162627,0.0172545332128344,0.0470722050069447,"CACNA1G"
"53","ENSG00000006327",61.9038496057994,1.31938361413771,0.270022432198549,4.88620002195802,1.02800761672285e-06,3.18873276884333e-05,"TNFRSF12A"
"54","ENSG00000006377",67.9617457689303,-0.676995791682696,0.225518997940783,-3.0019457245924,0.00268259999827246,0.0108658180469559,"DLX6"
"55","ENSG00000006432",2076.74561312918,-0.506393564780721,0.171745000757506,-2.94851997174415,0.00319299507669101,0.0125166098754634,"MAP3K9"
"56","ENSG00000006453",48.4113905164017,0.449754952875173,0.145130902821885,3.09896062196447,0.0019420082973331,0.0084553491397621,"BAIAP2L1"
"57","ENSG00000006468",1125.56865397244,-0.460584340368475,0.146861675397392,-3.13617789748199,0.00171165342069424,0.00768509733737262,"ETV1"
"58","ENSG00000006530",1576.28194261109,-0.235918873121387,0.0550370866678884,-4.28654362729985,1.81474575673796e-05,0.000245199593130375,"AGK"
"59","ENSG00000006576",667.535269040782,-0.308669433234031,0.110018277644551,-2.80561957378832,0.00502199444578576,0.0178875599411657,"PHTF2"
"60","ENSG00000006625",1056.45001047793,-0.296833117806599,0.122186340588518,-2.42934780088251,0.0151260142398623,0.0424768684932916,"GGCT"
"61","ENSG00000006638",30.2697062007101,0.656086097543162,0.189049133214793,3.47045282031382,0.000519581613231759,0.0030765409239436,"TBXA2R"
"62","ENSG00000006652",1544.46649537796,0.275328405914054,0.113149530054668,2.43331462164296,0.0149612943531559,0.0421318310416984,"IFRD1"
"63","ENSG00000006695",230.940804154024,-0.31260929562834,0.0674682807674388,-4.63342613851233,3.59663119151274e-06,7.65624049620747e-05,"COX10"
"64","ENSG00000006704",562.084904515781,0.368895104946552,0.0878327343070367,4.19997291279817,2.66946914190047e-05,0.000327655079016873,"GTF2IRD1"
"65","ENSG00000006712",1859.33211420959,0.20510377305854,0.0766088171311506,2.67728677636951,0.00742210772722437,0.0241257993198668,"PAF1"
"66","ENSG00000006715",3094.35680216606,-0.328104099139928,0.0846329837796816,-3.87678756540187,0.000105844695267873,0.000924087602875482,"VPS41"
"67","ENSG00000006740",2303.39206521365,-0.38431690135448,0.140766383143757,-2.73017529307404,0.00633006570111459,0.0213780403282783,"ARHGAP44"
"68","ENSG00000006747",196.582064056175,1.01603220310319,0.361832030405094,2.80802172755594,0.00498468635420203,0.0177809257119745,"SCIN"
"69","ENSG00000006831",3952.49104612214,0.605915859876469,0.191777872855598,3.15946699613622,0.00158058001065222,0.00722052046524125,"ADIPOR2"
"70","ENSG00000007080",1958.96268725625,0.214728071301151,0.0848942144836815,2.52936048242046,0.0114270595060954,0.0339651941212661,"CCDC124"
"71","ENSG00000007129",16.999094432905,0.683501855813208,0.24138167490366,2.83162280685146,0.00463124453585281,0.0167680861442341,"CEACAM21"
"72","ENSG00000007168",9642.10326611228,-0.544224227216997,0.107757348599475,-5.05046044924355,4.40746363778538e-07,1.71811953262539e-05,"PAFAH1B1"
"73","ENSG00000007174",254.743911538295,-0.483292550071256,0.167435496901937,-2.88644020541421,0.00389626774895584,0.014697647955712,"DNAH9"
"74","ENSG00000007237",14074.9987187221,-0.532164762460572,0.103336788233101,-5.14980939082551,2.60751314775281e-07,1.17462516550118e-05,"GAS7"
"75","ENSG00000007312",8.803807101118,0.439192516559894,0.182717394038417,2.40367108381346,0.0162313700370034,0.0448443488501661,"CD79B"
"76","ENSG00000007376",786.940190001048,0.243208365557789,0.0939105114445622,2.58978853183396,0.00960349056712339,0.0296615349479303,"RPUSD1"
"77","ENSG00000007384",468.768544176026,0.703613311670406,0.135240708001424,5.2026739734533,1.96441317118562e-07,9.62828514355605e-06,"RHBDF1"
"78","ENSG00000007866",141.487518880848,0.660851202828885,0.223540912138647,2.95628749344551,0.00311366712225608,0.0122520939154669,"TEAD3"
"79","ENSG00000007933",37.8182952401883,0.822487026721087,0.223053592813704,3.68739645188335,0.000226560238617279,0.00161288605281868,"FMO3"
"80","ENSG00000007968",2.62004274220239,1.26519154401953,0.489978409271698,2.58213733519423,0.00981905022605735,0.0301685351009457,"E2F2"
"81","ENSG00000008018",2013.10026088473,0.175205402534979,0.0685947373886747,2.55421055907281,0.0106428874601588,0.0321281465860869,"PSMB1"
"82","ENSG00000008086",2711.85999786533,-0.745638402289458,0.139619553004436,-5.34050128541643,9.26899203748809e-08,5.76669410057246e-06,"CDKL5"
"83","ENSG00000008128",410.369075458991,0.786019645731815,0.166532474543119,4.71991812941143,2.35939585394962e-06,5.59498430775745e-05,"CDK11A"
"84","ENSG00000008130",1079.36360460351,0.30597948533115,0.0574158282424157,5.32918351433114,9.86552731733021e-08,5.9835249899774e-06,"NADK"
"85","ENSG00000008226",114.529271626758,0.838034777891949,0.26464254419783,3.16666687297824,0.00154196847508627,0.00709789304633205,"DLEC1"
"86","ENSG00000008277",3488.0397317408,-0.604544671603117,0.12895632157844,-4.68798011763535,2.75914817046314e-06,6.28639918418322e-05,"ADAM22"
"87","ENSG00000008323",1.32718279306903,1.19614513225429,0.454516328451487,2.63168792269685,0.00849618655726482,0.0269941028267327,"PLEKHG6"
"88","ENSG00000008516",35.0007888901795,0.360238990905136,0.143182299303908,2.51594640298743,0.0118713234274617,0.0350410611175199,"MMP25"
"89","ENSG00000008517",124.516109001972,1.11063217710198,0.243353202735567,4.56386916061599,5.02193832906836e-06,9.67536352609239e-05,"IL32"
"90","ENSG00000008838",2347.26500171104,0.177673926328139,0.0728084257360314,2.44029347609162,0.0146753344091281,0.0414687058856582,"MED24"
"91","ENSG00000008869",1173.5981848061,-0.428461486328897,0.0782933634799155,-5.47251347093818,4.43697020166169e-08,3.62180202964963e-06,"HEATR5B"
"92","ENSG00000008988",7360.2209737803,0.348606037957778,0.101211772391812,3.44432302408706,0.000572491285731324,0.00329809055109691,"RPS20"
"93","ENSG00000009335",1713.31951093161,-0.273333847695695,0.073647966368628,-3.71135635066399,0.000206151646362045,0.00151221983022266,"UBE3C"
"94","ENSG00000009413",976.20078758305,-0.359035473360678,0.11545970492165,-3.10961710498321,0.00187330009684777,0.00821716464704154,"REV3L"
"95","ENSG00000009694",462.966157192764,-1.04305025223436,0.230202065441573,-4.53102038955898,5.86994722212752e-06,0.000108379391185421,"TENM1"
"96","ENSG00000009709",116.283345218538,-0.715202815369332,0.238151293336784,-3.00314478812392,0.00267205273669629,0.0108283465979632,"PAX7"
"97","ENSG00000009724",127.754662386694,-0.701833186049134,0.206627985698916,-3.39660275773001,0.000682279348515002,0.00377553644660806,"MASP2"
"98","ENSG00000009790",45.9053993009155,0.622604253511047,0.16800286986967,3.70591439297458,0.000210629439710979,0.00153418216183981,"TRAF3IP3"
"99","ENSG00000009844",1352.02603510137,-0.463535311226009,0.0943970460953666,-4.9104853424938,9.0851247299622e-07,2.91179171784279e-05,"VTA1"
"100","ENSG00000009950",1513.34299952979,0.444995642653871,0.140696908367751,3.16279616813434,0.00156261698951797,0.00716559718973677,"MLXIPL"
"101","ENSG00000009954",2489.9725115318,0.19033257033868,0.0639568274179419,2.97595390551354,0.00292078759298484,0.011627990650253,"BAZ1B"
"102","ENSG00000010017",2476.67157495955,-0.209912225875806,0.0804226540456269,-2.6101131374838,0.00905122825255616,0.0283714911285913,"RANBP9"
"103","ENSG00000010072",188.146536580042,-0.207157884671574,0.0763040352481579,-2.71490077815479,0.00662956297942703,0.0221470767531761,"SPRTN"
"104","ENSG00000010165",687.643594980597,-0.183578743716349,0.0735966542495513,-2.4943898005726,0.0126173898316455,0.0367536068439119,"EEF1AKNMT"
"105","ENSG00000010292",804.099333392095,0.381411207242295,0.135847221051613,2.80764821164346,0.00499047096272027,0.0177957129271712,"NCAPD2"
"106","ENSG00000010310",212.440059905946,1.202868379151,0.358924586631358,3.35131229220147,0.000804295445908735,0.00426284554465412,"GIPR"
"107","ENSG00000010318",159.604038719022,-0.598759769534907,0.128086954163949,-4.67463508241835,2.944767580197e-06,6.62587963407436e-05,"PHF7"
"108","ENSG00000010319",485.526266363716,-0.614925851559044,0.229208328750108,-2.68282507408123,0.00730031640238374,0.0238148692976199,"SEMA3G"
"109","ENSG00000010327",1262.20577188953,1.14532708524922,0.267866141215364,4.27574414613449,1.90499903498974e-05,0.000254230141651704,"STAB1"
"110","ENSG00000010361",894.807653722942,0.234664691203653,0.0922549622820138,2.54365386315272,0.0109699731176566,0.0328902273272133,"FUZ"
"111","ENSG00000010379",258.254913709058,0.662700112358745,0.154888739226319,4.27855579217046,1.8810984252856e-05,0.000251504249434891,"SLC6A13"
"112","ENSG00000010404",35008.7706454908,-0.462392929444082,0.134456792590895,-3.43897039736015,0.000583931082826866,0.00334535503995244,"IDS"
"113","ENSG00000010539",195.546786804016,-0.261367437411319,0.0801506406878852,-3.26095256592035,0.00111038613802104,0.00547825817197246,"ZNF200"
"114","ENSG00000010610",434.225036118394,0.935821844100604,0.169145270628959,5.53265155224733,3.15425697776667e-08,2.92685392129264e-06,"CD4"
"115","ENSG00000010626",556.689958936302,0.217403755172256,0.0828899317302159,2.62280050947376,0.0087210320117425,0.0275432389921404,"LRRC23"
"116","ENSG00000010671",77.7499989420997,0.667564939918533,0.19670278514895,3.39377472165953,0.000689363758890182,0.00380095360507428,"BTK"
"117","ENSG00000010810",4628.97404446302,0.33304270524736,0.0699033057520571,4.76433412789722,1.89478308612996e-06,4.86880770995737e-05,"FYN"
"118","ENSG00000010818",3126.06787733322,-0.701081767354338,0.121830545245959,-5.75456480096148,8.68652805555827e-09,1.15984079045342e-06,"HIVEP2"
"119","ENSG00000011007",868.3758968467,0.165640392495583,0.0537023341619628,3.08441700124285,0.00203951508159099,0.00878824984452969,"ELOA"
"120","ENSG00000011009",928.308250251754,0.180944009534022,0.0626932850347967,2.88617847084568,0.00389950961389784,0.0147047676704696,"LYPLA2"
"121","ENSG00000011028",410.222857252275,0.735474941543787,0.207524466122329,3.54403967535204,0.000394045942708436,0.00246711313242958,"MRC2"
"122","ENSG00000011114",631.637667599159,0.243125505652093,0.0836045141474161,2.90804280284914,0.00363698553823988,0.0139031455971483,"BTBD7"
"123","ENSG00000011132",428.350669638047,0.371382222313059,0.112848573261624,3.29097844641828,0.000998395625891303,0.00504080225349303,"APBA3"
"124","ENSG00000011243",2250.45408065888,0.330970631638171,0.0837018344183939,3.95416222282266,7.68032886647404e-05,0.000721293169021414,"AKAP8L"
"125","ENSG00000011260",721.624191498164,-0.277408809059518,0.0798406396544663,-3.47453139478949,0.000511746475877043,0.00303926455982446,"UTP18"
"126","ENSG00000011295",2335.12577766336,-0.387312146140299,0.0952358500335166,-4.06687340958254,4.76481091742131e-05,0.000504674826585214,"TTC19"
"127","ENSG00000011304",1607.39272194817,0.653602372086317,0.107747570951079,6.06605203548461,1.31092673199271e-09,3.12792880568766e-07,"PTBP1"
"128","ENSG00000011422",134.410269356145,1.13608791248621,0.211444737891213,5.3729779412658,7.74468064650916e-08,5.1582899042225e-06,"PLAUR"
"129","ENSG00000011451",1974.48900046958,0.300998197670886,0.106416206035901,2.82849961376503,0.00467667575211672,0.0168959501839784,"WIZ"
"130","ENSG00000011465",1358.84267705463,0.737624908174833,0.234165791529156,3.15001138021901,0.0016326410282516,0.00741156902496907,"DCN"
"131","ENSG00000011523",1560.48037818158,-0.423770076891258,0.0815410499445001,-5.19701521110769,2.02513798135432e-07,9.85596541247347e-06,"CEP68"
"132","ENSG00000011566",1303.24080936914,-0.259999462857684,0.0934655365425457,-2.78176825892753,0.00540636293872165,0.0189000738187833,"MAP4K3"
"133","ENSG00000011600",293.215887645051,1.03095970316186,0.22375131895976,4.60761397052265,4.07315956221087e-06,8.30427357505019e-05,"TYROBP"
"134","ENSG00000012061",1440.61121334356,0.121701195679824,0.0481344359009579,2.52836027683461,0.011459668962045,0.0340481379546913,"ERCC1"
"135","ENSG00000012174",540.615283585454,-0.627532936648735,0.109571166091704,-5.72717220261698,1.0211849818387e-08,1.28167569425802e-06,"MBTPS2"
"136","ENSG00000012211",68.1937842845773,0.968365596597002,0.200180630193916,4.8374590271743,1.31509482437146e-06,3.81746710181518e-05,"PRICKLE3"
"137","ENSG00000012223",43.6515491342879,1.26858466803814,0.407243481459068,3.11505211450669,0.00183912413492594,0.00810326752062641,"LTF"
"138","ENSG00000012232",2436.11498765512,-0.201400836171251,0.0764321296594578,-2.63502845032043,0.00841302312109555,0.0267455301652046,"EXTL3"
"139","ENSG00000012963",1383.03825481068,-0.108416462898518,0.0448347322782569,-2.41813561472063,0.0156002614674527,0.0435159914237925,"UBR7"
"140","ENSG00000013016",3940.62343163805,-0.355951105768535,0.13549644615825,-2.62701433034495,0.00861377063714619,0.0273037666926066,"EHD3"
"141","ENSG00000013293",1663.67516155682,-0.621731075905206,0.126357337955318,-4.9204192329935,8.6359032102364e-07,2.80705638329136e-05,"SLC7A14"
"142","ENSG00000013306",2168.288939298,0.527885223023052,0.108949441310591,4.84523111521211,1.26464377787254e-06,3.71070410120899e-05,"SLC25A39"
"143","ENSG00000013392",674.466240876466,-0.265639802589286,0.0934344045609464,-2.84306197313016,0.00446823812121794,0.0162986777642227,"RWDD2A"
"144","ENSG00000013441",5838.94662490969,0.365036786909622,0.149644480248081,2.43936018424778,0.0147132950288769,0.0415597469704702,"CLK1"
"145","ENSG00000013503",295.117566455504,-0.370767548479395,0.0697072805863379,-5.31892142916364,1.04384198052728e-07,6.16132161767991e-06,"POLR3B"
"146","ENSG00000013561",1859.31013192344,-0.294107321157035,0.0665954443239441,-4.41632793568268,1.00391743858913e-05,0.000160044488576254,"RNF14"
"147","ENSG00000013588",54.3558993474617,1.80631884915,0.526199911587637,3.43276159758374,0.000597467197979227,0.00340747359487778,"GPRC5A"
"148","ENSG00000013810",225.279461338163,0.439578706796927,0.0992142189128223,4.43060189974561,9.39704291511993e-06,0.000152042805425561,"TACC3"
"149","ENSG00000014164",624.364013948654,0.303939172055361,0.0957527740075784,3.17420748595029,0.00150246246194692,0.00694253403623187,"ZC3H3"
"150","ENSG00000014641",12660.9661527262,-0.590844162362105,0.154154972710316,-3.83279340247041,0.000126696351638547,0.00105481513923611,"MDH1"
"151","ENSG00000014824",2908.57321264967,-0.650036464814566,0.118914284358867,-5.46642876689941,4.59192832739048e-08,3.70648846738399e-06,"SLC30A9"
"152","ENSG00000014914",416.894171424509,0.349381804416832,0.111263245707544,3.14013672884559,0.00168868999151842,0.0076119007236536,"MTMR11"
"153","ENSG00000014919",945.930732206733,-0.271723698420335,0.0571399833165233,-4.75540388094163,1.98050073524918e-06,5.01195949469293e-05,"COX15"
"154","ENSG00000015153",857.572142656597,-0.262684966523818,0.102236866340442,-2.56937615487054,0.0101881800942568,0.0310673542536409,"YAF2"
"155","ENSG00000015171",4174.70694585546,-0.146174081102046,0.0540906669973905,-2.7023900649829,0.00688429461270179,0.0227968108777786,"ZMYND11"
"156","ENSG00000015285",165.238857563729,0.922745350186417,0.202611099565332,4.55426850831969,5.25681766400888e-06,9.9948583133647e-05,"WAS"
"157","ENSG00000015475",1694.28081572507,0.257749250965319,0.0943726496442501,2.73118590965643,0.00631068618670323,0.0213233627718468,"BID"
"158","ENSG00000015479",15726.0622453185,-0.283948303799488,0.0781032419260427,-3.63555080169865,0.000277387320788697,0.00188451529921307,"MATR3"
"159","ENSG00000015520",28.4472111400949,2.17485424954143,0.397345831229157,5.47345430254974,4.41346731981969e-08,3.61621192133e-06,"NPC1L1"
"160","ENSG00000015676",6592.12323408648,-0.246225477603239,0.0866702434916259,-2.84094595427125,0.00449799345516583,0.0163824798671178,"NUDCD3"
"161","ENSG00000016391",1059.73800440508,0.611135467721776,0.146885847087829,4.16061506154743,3.17391661262703e-05,0.000373929741779548,"CHDH"
"162","ENSG00000016864",1053.45902723723,-0.206798108194831,0.0454232746969314,-4.55269043402547,5.29641805169958e-06,0.000100350021951617,"GLT8D1"
"163","ENSG00000017260",3601.04266619911,-0.194639006878611,0.0691952940459421,-2.81289370270441,0.00490978785189771,0.0175605226758729,"ATP2C1"
"164","ENSG00000017427",109.774469175589,-0.914731098844699,0.204940772486579,-4.46339246088576,8.06720953945841e-06,0.000137060501353881,"IGF1"
"165","ENSG00000018189",6694.89953711801,-0.303446541534557,0.0701663879820373,-4.32467097511474,1.52759688185575e-05,0.000216223670767496,"RUFY3"
"166","ENSG00000018236",8230.87484621074,-0.360610996997988,0.115456602217394,-3.12334669540154,0.00178806988028095,0.00793143234127484,"CNTN1"
"167","ENSG00000018280",419.706648917103,1.23947854686155,0.347492263598707,3.56692414969253,0.000361195973047604,0.00230395069411946,"SLC11A1"
"168","ENSG00000018408",708.802320780575,0.555743830596227,0.178651461102462,3.11077125911382,0.00186599422634145,0.00819670901002465,"WWTR1"
"169","ENSG00000018510",873.057910379577,-0.256109309251826,0.0724452596393545,-3.535211420689,0.000407449018138362,0.00253566653219784,"AGPS"
"170","ENSG00000018610",584.10643674279,-0.364820612210353,0.0767273946330825,-4.75476345775794,1.98678898722458e-06,5.02201970658992e-05,"CXorf56"
"171","ENSG00000019169",31.5131909037831,1.23611224644436,0.519833068693586,2.37790229380921,0.0174114387775957,0.0473990183272235,"MARCO"
"172","ENSG00000019186",18.7156579561417,-1.01397080470955,0.293307125525248,-3.4570275198523,0.000546169069953514,0.00319676885216245,"CYP24A1"
"173","ENSG00000019505",4802.29819213073,-0.545720672041257,0.206292098521926,-2.64537845099896,0.00815995972605876,0.0261246248203943,"SYT13"
"174","ENSG00000019582",5741.43128029023,0.991472731228371,0.22582262836698,4.39049327517856,1.13093813053629e-05,0.00017502537154907,"CD74"
"175","ENSG00000019991",325.323110039814,0.806485361171847,0.25953387718536,3.10743772611948,0.00188716740592844,0.0082679713246417,"HGF"
"176","ENSG00000020256",355.075786903651,-0.194622448662478,0.0713914111396277,-2.72613253549274,0.00640812614534411,0.0215653507430032,"ZFP64"
"177","ENSG00000020426",510.986168708102,-0.265696086032231,0.0880096747675004,-3.01894180082058,0.00253659254788467,0.0104115376166767,"MNAT1"
"178","ENSG00000020577",1514.13430008304,0.56420010535811,0.127596580178493,4.42174942752273,9.79049573950316e-06,0.000157077899036914,"SAMD4A"
"179","ENSG00000020633",36.5350096443392,1.09152207130373,0.24981742900104,4.36927909981487,1.24657364770505e-05,0.000186410837552478,"RUNX3"
"180","ENSG00000021300",20040.3432776084,0.554887152311744,0.181106821863182,3.06386665396258,0.00218496276640093,0.00926965544096589,"PLEKHB1"
"181","ENSG00000021355",466.081374095369,0.403422600005637,0.167595904365693,2.4071149085205,0.0160791097843009,0.0445199835177921,"SERPINB1"
"182","ENSG00000021488",60.2362597693787,1.40712506407935,0.218069927988401,6.45263231413641,1.09923835285947e-10,4.97245049075784e-08,"SLC7A9"
"183","ENSG00000021645",3096.79030057508,-0.91735967334887,0.169195206251337,-5.42190109089821,5.89685095234553e-08,4.41511464580271e-06,"NRXN3"
"184","ENSG00000022355",6131.34397122194,-0.869113498235021,0.226328899685859,-3.84004649623329,0.000123011010538956,0.00103164854068457,"GABRA1"
"185","ENSG00000022976",215.88446759891,-0.231120114966675,0.0826990149024435,-2.79471424465356,0.00519456083819354,0.018384596492208,"ZNF839"
"186","ENSG00000023041",730.331440551511,-0.205154108211686,0.0606173249162445,-3.3844137545685,0.000713304243465369,0.00389280772080367,"ZDHHC6"
"187","ENSG00000023171",4360.15447949038,-0.389853386132795,0.161774630646045,-2.40985489860752,0.0159588661506148,0.0442547714850958,"GRAMD1B"
"188","ENSG00000023228",3601.29358507199,-0.481892291148239,0.0845432696680136,-5.69994859485023,1.19843560392141e-08,1.45372247306959e-06,"NDUFS1"
"189","ENSG00000023330",1177.77274830386,-0.263448557467803,0.0984591200597746,-2.67571513241093,0.00745699974409836,0.0242240926755846,"ALAS1"
"190","ENSG00000023445",142.387039412592,0.487490353336094,0.174083479315019,2.80032519601666,0.00510511485740507,0.0181211964850149,"BIRC3"
"191","ENSG00000023516",5394.73685007616,-0.638683246390445,0.122902670254439,-5.19665882822737,2.02902249314956e-07,9.85596541247347e-06,"AKAP11"
"192","ENSG00000023734",3452.05873829882,-0.2691772702698,0.0908635988392811,-2.96243241197082,0.00305218810392216,0.0120626429378343,"STRAP"
"193","ENSG00000023839",26.1856351539288,0.79246926246536,0.215678232631207,3.67431266844819,0.000238490544092295,0.00168182695156739,"ABCC2"
