"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"24","ENSG00000229609",0.213512863691048,-0.0439288413523591,0.333300825651913,0.5792840643071,NA
"25","ENSG00000260704",0.0929701871127656,0.0127770034344138,0.337890748248206,0.843682989780272,NA
"26","ENSG00000224356",4.79270865232455,0.0639199037216302,0.223162305864583,0.668887394797405,0.768360596933449
"27","ENSG00000229599",0,0,0.351297955622307,NA,NA
"28","ENSG00000224329",0.0816729857525402,-0.00247587978441141,0.340338812756956,0.96595838189625,NA
"29","ENSG00000243319",4.88410198916237,-0.172870495444634,0.228378560672305,0.258136663594748,0.386333152511219
"30","ENSG00000122043",0.115290671305758,-0.00713751110307283,0.33437336775987,0.921507565582871,NA
"31","ENSG00000272143",87.9346203992009,0.135557051996028,0.163881031471858,0.311578695443429,0.44482268486838
"32","ENSG00000266505",0.0401467750270675,0.000197494925654744,0.345983859328853,0.99606613506851,NA
"33","ENSG00000224511",1.73850292167816,-0.0624616851951953,0.245374608104216,0.673686120926681,0.77199423388648
"34","ENSG00000232117",3.37338444167133,-0.262163441469289,0.254065381311798,0.0991144948066161,0.185539531488581
"35","ENSG00000272542",11.7974897698735,-0.106509139459397,0.171733915951192,0.438237371633745,0.571223919455127
"36","ENSG00000236463",2.313479346511,0.322147827142872,0.288211840505268,0.0485167358792879,0.105629588503658
"37","ENSG00000234551",0.0230486589475961,0.00107648975496306,0.345985669689805,0.978560168136628,NA
"38","ENSG00000238121",28.3891697412227,-0.120552948898551,0.154598186887842,0.350982996647435,0.485747581503331
"39","ENSG00000226620",6.46626810162232,-0.361223392896177,0.274408518925396,0.0306019061173688,0.0736324454262443
"40","ENSG00000225039",0.931913960615441,0.0491722059453133,0.274622028877421,0.723612684590439,0.808927674433002
"41","ENSG00000233532",42.575478558357,-0.583827024665259,0.214438574599874,0.000319295703664145,0.00209670914437063
"42","ENSG00000272274",4.88498158313744,-0.134224638369598,0.226200054094584,0.375185575035181,0.510650309705942
"43","ENSG00000230156",10.6756592349593,-0.112640764945288,0.209770262759307,0.449268862770048,0.581137544222927
"44","ENSG00000237879",14.3276960718564,-0.509533441630268,0.256589661522058,0.00331517517750405,0.0129209116189455
"45","ENSG00000227248",1.40269227999642,0.00149111988345678,0.25842502508256,0.991756087400411,0.995179197869539
"46","ENSG00000236094",1.98683565374433,-0.202061905244352,0.269783023176311,0.187094164146738,0.30289111140159
"47","ENSG00000223617",0.0862537694809398,-0.00890850155251422,0.342598871850892,0.863689404153134,NA
"48","ENSG00000230233",0.248564308476415,-0.025715144124571,0.334595294419987,0.726773696447073,NA
"49","ENSG00000230403",0.939215385747962,0.0306877594369414,0.265398820065794,0.829254342673188,0.886149388015253
"50","ENSG00000236053",0.094093431046894,0.00635347349131266,0.34574014873524,0.877535462063979,NA
"51","ENSG00000229792",0.340157422785474,0.0274031478361592,0.301301658765238,0.819260969500347,NA
"52","ENSG00000231428",0.416719053104179,0.0682289378506144,0.315492674164141,0.532893382022189,NA
"53","ENSG00000232193",0,0,0.351297955622307,NA,NA
"54","ENSG00000226204",0,0,0.351297955622307,NA,NA
"55","ENSG00000235965",0.0342391914233795,-0.000681497051682107,0.34598454709955,0.98642600398651,NA
"56","ENSG00000235822",0.0124064774518602,0.00195550013018129,0.345989978462869,0.961064521304272,NA
"57","ENSG00000231620",0,0,0.351297955622307,NA,NA
"58","ENSG00000259831",6.07074970891655,-0.160417595684997,0.210930195351285,0.285048900855684,0.416687458263179
"59","ENSG00000270008",0.0271994207757388,0.00328923389092838,0.346001288614995,0.934557839763144,NA
"60","ENSG00000229152",144.703463611227,-0.283288970442909,0.151826063186594,0.0270214464434929,0.0667709874391216
"61","ENSG00000233480",0.0111821457349972,0.00195550013018128,0.345989978462869,0.961064521304273,NA
"62","ENSG00000225760",5.34065662928086,-0.147337983238504,0.31948064781914,0.226992761778512,0.350248282866461
"63","ENSG00000233236",0.214026161970999,0.00674237951371576,0.321684807292253,0.943459148127785,NA
"64","ENSG00000225870",8.29351858370726,-0.241205195069826,0.175463455901865,0.0844772749868253,0.163408024212823
"65","ENSG00000226968",0.156092709968166,0.0032528880443737,0.336294046271278,0.961885433066008,NA
"66","ENSG00000233644",0.331617687802348,-0.0451317422704556,0.319480755617022,0.655591209521623,NA
"67","ENSG00000215881",0.0644058868694352,0.00462153550674728,0.342989867675127,0.926986664555271,NA
"68","ENSG00000230300",0.774210493057739,-0.0345496450861204,0.287693843911136,0.791948086431391,0.859884070532838
"69","ENSG00000226903",0.971732997574139,-0.271143047510422,0.315554729213256,0.0717502987828768,0.143586565665678
